IDDECOLONIA,DESCRIPCION
90799,64650
90800,64650
90801,64659
90802,64660
90803,64660
90804,64700
90805,64700
90806,64700
90807,64700
90808,64710
90809,64710
90810,64710
90811,64710
90812,64710
90813,64710
90814,64710
90815,64710
90816,64710
90817,64710
90818,64710
90819,64715
90820,64715
90821,64718
90822,64720
90823,64720
90824,64720
90825,64720
90826,64720
90827,64720
90828,64730
90829,64730
90830,64730
90831,64730
90832,64730
90833,64730
90834,64740
90835,64740
90836,64740
90837,64740
90838,64740
90839,64740
90840,64750
90841,64750
90842,64750
90843,64750
90844,64750
90845,64750
90846,64750
90847,64753
90848,64753
90849,64753
90850,64753
90851,64754
90852,64760
90853,64760
90854,64760
90855,64760
90856,64760
90857,64760
90858,64764
90859,64764
90860,64765
90861,64765
90862,64769
90863,64770
90864,64770
90865,64770
90866,64770
90867,64780
90868,64780
90869,64780
90870,64780
90871,64780
90872,64780
90873,64780
90874,64780
90875,64783
90876,64788
90877,64790
90878,64790
90879,64790
90880,64790
90881,64798
90882,64800
90883,64800
90884,64810
90885,64810
90886,64810
90887,64810
90888,64810
90889,64810
90890,64810
90891,64820
90892,64820
90893,64820
90894,64820
90895,64820
90896,64820
90897,64820
90898,64820
90899,64820
90900,64830
90901,64830
90902,64830
90903,64830
90904,64830
90905,64830
90906,64834
90907,64836
90908,64840
90909,64840
90910,64840
90911,64845
90912,64850
90913,64850
90914,64850
90915,64858
90916,64859
90917,64860
90918,64860
90919,64860
90920,64860
90921,64860
90922,64860
90923,64860
90924,64860
90925,64865
90926,64878
90927,64878
90928,64878
90929,64880
90930,64890
90931,64890
90932,64890
90933,64890
90934,64890
90935,64890
90936,64890
90937,64890
90938,64890
90939,64890
90940,64898
90941,64898
90942,64898
90943,64898
90944,64898
90945,64898
90946,64900
90947,64900
90948,64900
90949,64909
90950,64909
90951,64910
90952,64920
90953,64925
90954,64925
90955,64925
90956,64925
90957,64926
90958,64930
90959,64940
90960,64949
90961,64950
90962,64950
90963,64960
90964,64960
90965,64960
90966,64968
90967,64968
90968,64968
90969,64970
90970,64970
90971,64970
90972,64978
90973,64978
90974,64979
90975,64979
90976,64979
90977,64979
90978,64979
90979,64979
90980,64979
90981,64979
90982,64980
90983,64980
90984,64983
90985,64983
90986,64983
90987,64983
90988,64983
90989,64983
90990,64983
90991,64984
90992,64984
90993,64984
90994,64984
90995,64984
90996,64984
90997,64984
90998,64984
90999,64984
91000,64984
91001,64984
91002,64985
91003,64985
91004,64985
91005,64985
91006,64985
91007,64985
91008,64985
91009,64985
91010,64985
91011,64985
91012,64985
91013,64985
91014,64985
91015,64985
91016,64985
91017,64985
91018,64986
91019,64986
91020,64986
91021,64986
91022,64986
91023,64986
91024,64986
91025,64987
91026,64987
91027,64987
91028,64987
91029,64987
91030,64987
91031,64988
91032,64988
91033,64988
91034,64988
91035,64988
91036,64988
91037,64988
91038,64988
91039,64988
91040,64988
91041,64988
91042,64988
91043,64988
91044,64988
91045,64988
91046,64988
91047,64988
91048,64988
91049,64988
91050,64988
91051,64988
91052,64988
91053,64988
91054,64988
91055,64988
91056,64988
91057,64988
91058,64988
91059,64988
91060,64988
91061,64988
91062,64988
91063,64988
91064,64988
91065,64988
91066,64988
91067,64988
91068,64988
91069,64988
91070,64988
91071,64988
91072,64988
91073,64988
91074,64989
91075,64989
91076,64989
91077,64989
91078,64989
91079,64989
91080,64989
91081,64989
91082,64989
91083,64989
91084,64989
91085,64989
91086,64989
91087,64989
91088,64989
91089,64989
91090,64989
91091,64989
91092,64989
91093,64989
91094,64989
91095,64989
91096,64989
91097,64989
91098,64989
91099,64989
91100,64989
91101,64989
91102,64989
91103,64989
91104,64989
91105,64989
91106,64989
91107,64989
91108,64989
91109,64989
91110,64990
91111,64990
91112,64990
91113,64990
91114,64990
91115,64990
91116,64990
91117,64990
91118,64990
91119,64990
91120,64990
91121,64996
91122,64996
91123,64997
91124,64997
91125,64997
91126,64997
91127,64997
91128,64997
91129,65000
91130,65001
91131,65004
91132,65010
91133,65030
91134,65032
91135,65033
91136,65033
91137,65034
91138,65034
91139,65034
91140,65034
91141,65034
91142,65036
91143,65040
91144,65040
91145,65042
91146,65042
91147,65042
91148,65057
91149,65059
91150,65059
91151,65070
91152,65070
91153,65070
91154,65075
91155,65076
91156,65080
91157,65088
91158,65090
91159,65092
91160,65100
91161,65100
91162,65110
91163,65115
91164,65116
91165,65118
91166,65140
91167,65150
91168,65150
91169,65150
91170,65200
91171,65200
91172,65200
91173,65200
91174,65210
91175,65210
91176,65210
91177,65220
91178,65220
91179,65220
91180,65220
91181,65220
91182,65230
91183,65230
91184,65230
91185,65230
91186,65230
91187,65230
91188,65230
91189,65230
91190,65230
91191,65230
91192,65234
91193,65234
91194,65234
91195,65240
91196,65240
91197,65240
91198,65240
91199,65243
91200,65243
91201,65243
91202,65244
91203,65244
91204,65249
91205,65250
91206,65250
91207,65250
91208,65255
91209,65256
91210,65256
91211,65256
91212,65256
91213,65256
91214,65257
91215,65260
91216,65270
91217,65272
91218,65272
91219,65276
91220,65276
91221,65280
91222,65280
91223,65288
91224,65288
91225,65289
91226,65290
91227,65290
91228,65299
91229,65300
91230,65302
91231,65336
91232,65340
91233,65347
91234,65348
91235,65350
91236,65350
91237,65350
91238,65357
91239,65390
91240,65395
91241,65400
91242,65400
91243,65410
91244,65415
91245,65419
91246,65420
91247,65429
91248,65430
91249,65436
91250,65440
91251,65449
91252,65450
91253,65450
91254,65460
91255,65467
91256,65468
91257,65476
91258,65477
91259,65500
91260,65500
91261,65500
91262,65500
91263,65500
91264,65500
91265,65500
91266,65500
91267,65500
91268,65500
91269,65500
91270,65500
91271,65500
91272,65500
91273,65500
91274,65500
91275,65500
91276,65500
91277,65500
91278,65500
91279,65503
91280,65503
91281,65503
91282,65503
91283,65503
91284,65503
91285,65503
91286,65503
91287,65503
91288,65503
91289,65510
91290,65510
91291,65513
91292,65513
91293,65513
91294,65513
91295,65513
91296,65513
91297,65513
91298,65513
91299,65513
91300,65513
91301,65513
91302,65513
91303,65513
91304,65513
91305,65513
91306,65513
91307,65513
91308,65513
91309,65513
91310,65513
91311,65513
91312,65513
91313,65513
91314,65514
91315,65514
91316,65514
91317,65514
91318,65514
91319,65514
91320,65514
91321,65514
91322,65514
91323,65514
91324,65514
91325,65514
91326,65514
91327,65514
91328,65514
91329,65514
91330,65514
91331,65515
91332,65515
91333,65515
91334,65515
91335,65515
91336,65515
91337,65515
91338,65515
91339,65515
91340,65515
91341,65515
91342,65515
91343,65515
91344,65515
91345,65515
91346,65515
91347,65515
91348,65515
91349,65515
91350,65515
91351,65515
91352,65516
91353,65516
91354,65516
91355,65516
91356,65516
91357,65516
91358,65516
91359,65516
91360,65516
91361,65516
91362,65516
91363,65516
91364,65516
91365,65516
91366,65516
91367,65517
91368,65517
91369,65517
91370,65517
91371,65517
91372,65520
91373,65520
91374,65520
91375,65520
91376,65520
91377,65520
91378,65520
91379,65520
91380,65520
91381,65520
91382,65520
91383,65520
91384,65520
91385,65520
91386,65520
91387,65520
91388,65520
91389,65520
91390,65520
91391,65520
91392,65520
91393,65520
91394,65520
91395,65520
91396,65520
91397,65520
91398,65520
91399,65520
91400,65520
91401,65523
91402,65523
91403,65523
91404,65523
91405,65523
91406,65524
91407,65524
91408,65524
91409,65524
91410,65524
91411,65524
91412,65524
91413,65525
91414,65525
91415,65525
91416,65525
91417,65525
91418,65525
91419,65525
91420,65525
91421,65525
91422,65526
91423,65526
91424,65526
91425,65526
91426,65526
91427,65526
91428,65527
91429,65528
91430,65528
91431,65528
91432,65528
91433,65528
91434,65530
91435,65530
91436,65530
91437,65530
91438,65530
91439,65530
91440,65530
91441,65530
91442,65530
91443,65530
91444,65530
91445,65530
91446,65530
91447,65530
91448,65530
91449,65530
91450,65530
91451,65530
91452,65530
91453,65530
91454,65530
91455,65530
91456,65530
91457,65530
91458,65530
91459,65530
91460,65530
91461,65530
91462,65530
91463,65530
91464,65530
91465,65530
91466,65530
91467,65530
91468,65530
91469,65530
91470,65530
91471,65530
91472,65533
91473,65533
91474,65533
91475,65533
91476,65533
91477,65533
91478,65533
91479,65533
91480,65533
91481,65533
91482,65533
91483,65533
91484,65533
91485,65533
91486,65533
91487,65533
91488,65533
91489,65533
91490,65533
91491,65533
91492,65533
91493,65533
91494,65533
91495,65533
91496,65533
91497,65533
91498,65533
91499,65533
91500,65534
91501,65534
91502,65534
91503,65534
91504,65534
91505,65534
91506,65534
91507,65534
91508,65534
91509,65534
91510,65534
91511,65534
91512,65534
91513,65534
91514,65534
91515,65535
91516,65535
91517,65535
91518,65535
91519,65535
91520,65535
91521,65535
91522,65535
91523,65535
91524,65535
91525,65535
91526,65535
91527,65535
91528,65535
91529,65535
91530,65536
91531,65536
91532,65536
91533,65536
91534,65536
91535,65536
91536,65536
91537,65536
91538,65536
91539,65536
91540,65536
91541,65536
91542,65536
91543,65536
91544,65536
91545,65536
91546,65536
91547,65536
91548,65536
91549,65536
91550,65536
91551,65536
91552,65536
91553,65536
91554,65536
91555,65536
91556,65536
91557,65536
91558,65536
91559,65536
91560,65536
91561,65536
91562,65536
91563,65536
91564,65537
91565,65537
91566,65537
91567,65537
91568,65537
91569,65537
91570,65537
91571,65537
91572,65537
91573,65537
91574,65537
91575,65537
91576,65537
91577,65537
91578,65543
91579,65543
91580,65543
91581,65543
91582,65543
91583,65543
91584,65543
91585,65543
91586,65543
91587,65543
91588,65543
91589,65543
91590,65543
91591,65543
91592,65544
91593,65544
91594,65544
91595,65544
91596,65544
91597,65544
91598,65544
91599,65544
91600,65545
91601,65545
91602,65545
91603,65545
91604,65545
91605,65545
91606,65545
91607,65545
91608,65545
91609,65546
91610,65546
91611,65546
91612,65546
91613,65546
91614,65546
91615,65546
91616,65546
91617,65546
91618,65546
91619,65547
91620,65547
91621,65547
91622,65547
91623,65547
91624,65547
91625,65547
91626,65547
91627,65547
91628,65547
91629,65547
91630,65548
91631,65548
91632,65550
91633,65554
91634,65554
91635,65555
91636,65555
91637,65555
91638,65555
91639,65555
91640,65555
91641,65556
91642,65556
91643,65556
91644,65558
91645,65558
91646,65558
91647,65558
91648,65559
91649,65559
91650,65560
91651,65560
91652,65560
91653,65562
91654,65562
91655,65562
91656,65563
91657,65563
91658,65563
91659,65563
91660,65563
91661,65563
91662,65563
91663,65564
91664,65564
91665,65564
91666,65565
91667,65567
91668,65567
91669,65573
91670,65573
91671,65580
91672,65580
91673,65580
91674,65580
91675,65580
91676,65580
91677,65580
91678,65580
91679,65580
91680,65580
91681,65580
91682,65583
91683,65583
91684,65600
91685,65600
91686,65600
91687,65600
91688,65600
91689,65600
91690,65600
91691,65600
91692,65600
91693,65600
91694,65600
91695,65600
91696,65600
91697,65600
91698,65600
91699,65650
91700,65650
91701,65650
91702,65650
91703,65650
91704,65650
91705,65650
91706,65650
91707,65650
91708,65650
91709,65650
91710,65653
91711,65654
91712,65700
91713,65700
91714,65700
91715,65706
91716,65719
91717,65719
91718,65719
91719,65750
91720,65750
91721,65760
91722,65760
91723,65760
91724,65760
91725,65760
91726,65760
91727,65760
91728,65766
91729,65776
91730,65780
91731,65780
91732,65780
91733,65780
91734,65780
91735,65783
91736,65783
91737,65796
91738,65796
91739,65800
91740,65800
91741,65800
91742,65800
91743,65800
91744,65800
91745,65803
91746,65803
91747,65804
91748,65805
91749,65805
91750,65806
91751,65806
91752,65806
91753,65806
91754,65807
91755,65807
91756,65807
91757,65807
91758,65807
91759,65807
91760,65807
91761,65807
91762,65808
91763,65808
91764,65810
91765,65810
91766,65810
91767,65810
91768,65810
91769,65813
91770,65813
91771,65813
91772,65813
91773,65813
91774,65813
91775,65814
91776,65814
91777,65815
91778,65815
91779,65815
91780,65819
91781,65823
91782,65826
91783,65826
91784,65826
91785,65830
91786,65830
91787,65830
91788,65833
91789,65834
91790,65834
91791,65834
91792,65835
91793,65835
91794,65835
91795,65835
91796,65836
91797,65836
91798,65836
91799,65836
91800,65837
91801,65837
91802,65837
91803,65837
91804,65850
91805,65850
91806,65850
91807,65880
91808,65900
91809,65900
91810,65907
91811,65920
91812,65936
91813,65940
91814,65950
91815,65957
91816,65958
91817,66000
91818,66000
91819,66003
91820,66003
91821,66003
91822,66003
91823,66003
91824,66003
91825,66003
91826,66003
91827,66003
91828,66003
91829,66003
91830,66003
91831,66003
91832,66004
91833,66004
91834,66004
91835,66004
91836,66004
91837,66004
91838,66004
91839,66004
91840,66004
91841,66004
91842,66004
91843,66004
91844,66005
91845,66005
91846,66005
91847,66005
91848,66005
91849,66005
91850,66005
91851,66005
91852,66005
91853,66005
91854,66005
91855,66006
91856,66006
91857,66006
91858,66006
91859,66006
91860,66006
91861,66006
91862,66006
91863,66006
91864,66006
91865,66007
91866,66007
91867,66007
91868,66007
91869,66008
91870,66008
91871,66008
91872,66008
91873,66008
91874,66008
91875,66008
91876,66008
91877,66008
91878,66009
91879,66009
91880,66009
91881,66009
91882,66009
91883,66009
91884,66009
91885,66012
91886,66012
91887,66012
91888,66012
91889,66012
91890,66012
91891,66012
91892,66012
91893,66012
91894,66012
91895,66012
91896,66012
91897,66013
91898,66013
91899,66013
91900,66013
91901,66013
91902,66013
91903,66014
91904,66014
91905,66014
91906,66017
91907,66017
91908,66017
91909,66017
91910,66018
91911,66018
91912,66020
91913,66023
91914,66023
91915,66023
91916,66023
91917,66023
91918,66023
91919,66023
91920,66023
91921,66023
91922,66023
91923,66023
91924,66023
91925,66023
91926,66023
91927,66023
91928,66023
91929,66023
91930,66023
91931,66023
91932,66023
91933,66023
91934,66023
91935,66023
91936,66023
91937,66023
91938,66023
91939,66023
91940,66024
91941,66024
91942,66024
91943,66024
91944,66024
91945,66024
91946,66024
91947,66024
91948,66024
91949,66024
91950,66026
91951,66026
91952,66026
91953,66026
91954,66027
91955,66035
91956,66035
91957,66035
91958,66035
91959,66035
91960,66035
91961,66036
91962,66036
91963,66036
91964,66036
91965,66036
91966,66036
91967,66036
91968,66036
91969,66036
91970,66036
91971,66036
91972,66036
91973,66036
91974,66036
91975,66036
91976,66036
91977,66036
91978,66036
91979,66036
91980,66036
91981,66036
91982,66036
91983,66036
91984,66036
91985,66036
91986,66036
91987,66036
91988,66036
91989,66036
91990,66036
91991,66036
91992,66036
91993,66036
91994,66036
91995,66036
91996,66037
91997,66037
91998,66037
91999,66037
92000,66040
92001,66042
92002,66043
92003,66045
92004,66046
92005,66046
92006,66046
92007,66046
92008,66046
92009,66046
92010,66048
92011,66050
92012,66050
92013,66050
92014,66050
92015,66050
92016,66050
92017,66050
92018,66050
92019,66050
92020,66050
92021,66050
92022,66050
92023,66050
92024,66050
92025,66050
92026,66050
92027,66050
92028,66050
92029,66050
92030,66050
92031,66050
92032,66050
92033,66050
92034,66050
92035,66051
92036,66051
92037,66052
92038,66052
92039,66052
92040,66052
92041,66052
92042,66052
92043,66052
92044,66052
92045,66052
92046,66052
92047,66052
92048,66052
92049,66052
92050,66052
92051,66052
92052,66052
92053,66052
92054,66052
92055,66052
92056,66052
92057,66052
92058,66053
92059,66053
92060,66053
92061,66053
92062,66053
92063,66053
92064,66053
92065,66053
92066,66053
92067,66053
92068,66053
92069,66053
92070,66053
92071,66053
92072,66053
92073,66054
92074,66054
92075,66054
92076,66054
92077,66054
92078,66054
92079,66054
92080,66054
92081,66055
92082,66055
92083,66055
92084,66055
92085,66055
92086,66055
92087,66055
92088,66055
92089,66055
92090,66055
92091,66055
92092,66055
92093,66055
92094,66055
92095,66055
92096,66055
92097,66055
92098,66055
92099,66055
92100,66055
92101,66055
92102,66055
92103,66056
92104,66056
92105,66056
92106,66056
92107,66056
92108,66056
92109,66056
92110,66056
92111,66056
92112,66056
92113,66056
92114,66057
92115,66057
92116,66057
92117,66057
92118,66057
92119,66057
92120,66057
92121,66057
92122,66058
92123,66058
92124,66058
92125,66058
92126,66058
92127,66058
92128,66058
92129,66058
92130,66058
92131,66058
92132,66058
92133,66058
92134,66058
92135,66058
92136,66058
92137,66058
92138,66058
92139,66059
92140,66059
92141,66059
92142,66059
92143,66059
92144,66059
92145,66059
92146,66059
92147,66059
92148,66059
92149,66059
92150,66059
92151,66059
92152,66059
92153,66059
92154,66059
92155,66059
92156,66059
92157,66059
92158,66059
92159,66059
92160,66059
92161,66059
92162,66059
92163,66059
92164,66061
92165,66061
92166,66061
92167,66061
92168,66062
92169,66062
92170,66062
92171,66062
92172,66062
92173,66062
92174,66062
92175,66062
92176,66062
92177,66063
92178,66063
92179,66063
92180,66063
92181,66064
92182,66064
92183,66064
92184,66064
92185,66064
92186,66064
92187,66064
92188,66064
92189,66064
92190,66064
92191,66064
92192,66064
92193,66064
92194,66064
92195,66064
92196,66064
92197,66064
92198,66064
92199,66065
92200,66065
92201,66065
92202,66065
92203,66065
92204,66065
92205,66068
92206,66068
92207,66068
92208,66068
92209,66070
92210,66070
92211,66070
92212,66070
92213,66070
92214,66070
92215,66070
92216,66070
92217,66070
92218,66070
92219,66072
92220,66072
92221,66072
92222,66072
92223,66072
92224,66072
92225,66072
92226,66072
92227,66072
92228,66072
92229,66072
92230,66072
92231,66072
92232,66072
92233,66072
92234,66073
92235,66073
92236,66073
92237,66073
92238,66073
92239,66073
92240,66073
92241,66073
92242,66074
92243,66075
92244,66080
92245,66080
92246,66083
92247,66083
92248,66083
92249,66084
92250,66084
92251,66084
92252,66084
92253,66084
92254,66084
92255,66084
92256,66084
92257,66084
92258,66084
92259,66084
92260,66085
92261,66085
92262,66085
92263,66085
92264,66085
92265,66085
92266,66085
92267,66085
92268,66085
92269,66085
92270,66100
92271,66100
92272,66100
92273,66100
92274,66110
92275,66114
92276,66114
92277,66115
92278,66116
92279,66116
92280,66116
92281,66117
92282,66118
92283,66118
92284,66119
92285,66119
92286,66119
92287,66119
92288,66120
92289,66120
92290,66120
92291,66120
92292,66129
92293,66129
92294,66129
92295,66129
92296,66129
92297,66129
92298,66129
92299,66129
92300,66129
92301,66139
92302,66140
92303,66145
92304,66147
92305,66149
92306,66150
92307,66150
92308,66150
92309,66150
92310,66160
92311,66165
92312,66165
92313,66165
92314,66166
92315,66167
92316,66167
92317,66168
92318,66169
92319,66170
92320,66179
92321,66180
92322,66187
92323,66188
92324,66188
92325,66188
92326,66188
92327,66188
92328,66188
92329,66188
92330,66189
92331,66190
92332,66195
92333,66196
92334,66196
92335,66196
92336,66196
92337,66196
92338,66196
92339,66197
92340,66197
92341,66197
92342,66197
92343,66197
92344,66197
92345,66197
92346,66198
92347,66199
92348,66200
92349,66200
92350,66210
92351,66214
92352,66215
92353,66216
92354,66216
92355,66216
92356,66217
92357,66217
92358,66218
92359,66218
92360,66218
92361,66218
92362,66219
92363,66219
92364,66220
92365,66220
92366,66224
92367,66224
92368,66224
92369,66224
92370,66224
92371,66224
92372,66224
92373,66225
92374,66225
92375,66226
92376,66226
92377,66227
92378,66227
92379,66227
92380,66228
92381,66228
92382,66230
92383,66230
92384,66230
92385,66230
92386,66230
92387,66230
92388,66230
92389,66230
92390,66230
92391,66230
92392,66230
92393,66230
92394,66230
92395,66230
92396,66230
92397,66230
92398,66230
92399,66230
92400,66230
92401,66230
92402,66230
92403,66230
92404,66230
92405,66230
92406,66230
92407,66230
92408,66230
92409,66233
92410,66233
92411,66233
92412,66233
92413,66233
92414,66234
92415,66235
92416,66235
92417,66236
92418,66236
92419,66236
92420,66236
92421,66236
92422,66237
92423,66237
92424,66238
92425,66238
92426,66238
92427,66238
92428,66238
92429,66238
92430,66238
92431,66238
92432,66238
92433,66239
92434,66239
92435,66239
92436,66239
92437,66239
92438,66239
92439,66240
92440,66240
92441,66240
92442,66240
92443,66240
92444,66240
92445,66240
92446,66240
92447,66240
92448,66240
92449,66240
92450,66244
92451,66244
92452,66244
92453,66244
92454,66244
92455,66245
92456,66246
92457,66247
92458,66247
92459,66247
92460,66247
92461,66249
92462,66249
92463,66249
92464,66250
92465,66250
92466,66250
92467,66250
92468,66250
92469,66250
92470,66250
92471,66250
92472,66254
92473,66256
92474,66257
92475,66257
92476,66259
92477,66259
92478,66259
92479,66259
92480,66259
92481,66259
92482,66259
92483,66260
92484,66260
92485,66260
92486,66260
92487,66260
92488,66260
92489,66260
92490,66260
92491,66260
92492,66260
92493,66260
92494,66260
92495,66263
92496,66263
92497,66265
92498,66265
92499,66266
92500,66266
92501,66266
92502,66266
92503,66266
92504,66266
92505,66266
92506,66266
92507,66266
92508,66266
92509,66266
92510,66266
92511,66266
92512,66267
92513,66268
92514,66268
92515,66268
92516,66268
92517,66268
92518,66270
92519,66270
92520,66270
92521,66270
92522,66270
92523,66270
92524,66270
92525,66270
92526,66270
92527,66270
92528,66270
92529,66273
92530,66273
92531,66274
92532,66274
92533,66274
92534,66275
92535,66275
92536,66275
92537,66275
92538,66276
92539,66276
92540,66276
92541,66276
92542,66277
92543,66277
92544,66277
92545,66277
92546,66277
92547,66277
92548,66278
92549,66278
92550,66278
92551,66278
92552,66278
92553,66278
92554,66278
92555,66278
92556,66278
92557,66278
92558,66278
92559,66278
92560,66278
92561,66278
92562,66278
92563,66278
92564,66278
92565,66278
92566,66278
92567,66278
92568,66278
92569,66278
92570,66278
92571,66278
92572,66278
92573,66278
92574,66278
92575,66278
92576,66278
92577,66278
92578,66279
92579,66279
92580,66280
92581,66280
92582,66280
92583,66280
92584,66280
92585,66280
92586,66280
92587,66284
92588,66284
92589,66284
92590,66284
92591,66284
92592,66284
92593,66285
92594,66285
92595,66285
92596,66285
92597,66285
92598,66286
92599,66286
92600,66286
92601,66286
92602,66287
92603,66287
92604,66290
92605,66290
92606,66290
92607,66290
92608,66290
92609,66290
92610,66290
92611,66290
92612,66295
92613,66295
92614,66295
92615,66295
92616,66295
92617,66295
92618,66295
92619,66296
92620,66296
92621,66296
92622,66296
92623,66297
92624,66297
92625,66297
92626,66297
92627,66297
92628,66297
92629,66297
92630,66350
92631,66350
92632,66350
92633,66350
92634,66350
92635,66350
92636,66350
92637,66350
92638,66350
92639,66350
92640,66350
92641,66350
92642,66350
92643,66350
92644,66350
92645,66350
92646,66350
92647,66353
92648,66353
92649,66353
92650,66353
92651,66353
92652,66354
92653,66354
92654,66354
92655,66354
92656,66354
92657,66354
92658,66354
92659,66354
92660,66354
92661,66354
92662,66356
92663,66356
92664,66357
92665,66357
92666,66357
92667,66358
92668,66358
92669,66358
92670,66358
92671,66358
92672,66358
92673,66358
92674,66358
92675,66358
92676,66358
92677,66358
92678,66358
92679,66358
92680,66358
92681,66359
92682,66359
92683,66359
92684,66359
92685,66359
92686,66359
92687,66359
92688,66359
92689,66359
92690,66359
92691,66359
92692,66359
92693,66359
92694,66359
92695,66359
92696,66359
92697,66360
92698,66360
92699,66360
92700,66360
92701,66360
92702,66360
92703,66360
92704,66360
92705,66360
92706,66360
92707,66360
92708,66362
92709,66362
92710,66362
92711,66362
92712,66362
92713,66362
92714,66362
92715,66362
92716,66362
92717,66362
92718,66362
92719,66362
92720,66362
92721,66363
92722,66363
92723,66363
92724,66364
92725,66365
92726,66365
92727,66365
92728,66365
92729,66365
92730,66365
92731,66365
92732,66365
92733,66365
92734,66366
92735,66367
92736,66367
92737,66367
92738,66367
92739,66367
92740,66367
92741,66367
92742,66367
92743,66367
92744,66367
92745,66367
92746,66367
92747,66367
92748,66367
92749,66367
92750,66367
92751,66367
92752,66367
92753,66367
92754,66367
92755,66367
92756,66367
92757,66367
92758,66367
92759,66367
92760,66367
92761,66367
92762,66367
92763,66367
92764,66367
92765,66367
92766,66367
92767,66367
92768,66367
92769,66367
92770,66367
92771,66367
92772,66368
92773,66368
92774,66368
92775,66368
92776,66368
92777,66368
92778,66368
92779,66368
92780,66368
92781,66368
92782,66369
92783,66369
92784,66369
92785,66369
92786,66369
92787,66369
92788,66369
92789,66370
92790,66373
92791,66373
92792,66374
92793,66374
92794,66374
92795,66375
92796,66375
92797,66376
92798,66376
92799,66376
92800,66377
92801,66377
92802,66378
92803,66378
92804,66380
92805,66380
92806,66384
92807,66384
92808,66390
92809,66390
92810,66390
92811,66400
92812,66410
92813,66410
92814,66410
92815,66410
92816,66410
92817,66410
92818,66410
92819,66410
92820,66410
92821,66413
92822,66413
92823,66413
92824,66413
92825,66413
92826,66414
92827,66414
92828,66414
92829,66414
92830,66414
92831,66414
92832,66414
92833,66414
92834,66414
92835,66414
92836,66415
92837,66415
92838,66415
92839,66417
92840,66417
92841,66417
92842,66417
92843,66417
92844,66417
92845,66417
92846,66417
92847,66417
92848,66418
92849,66418
92850,66418
92851,66418
92852,66418
92853,66420
92854,66420
92855,66420
92856,66420
92857,66420
92858,66420
92859,66422
92860,66422
92861,66422
92862,66422
92863,66422
92864,66422
92865,66422
92866,66423
92867,66424
92868,66425
92869,66425
92870,66425
92871,66425
92872,66425
92873,66425
92874,66425
92875,66427
92876,66428
92877,66428
92878,66428
92879,66430
92880,66430
92881,66430
92882,66430
92883,66430
92884,66430
92885,66430
92886,66430
92887,66430
92888,66430
92889,66430
92890,66430
92891,66434
92892,66435
92893,66436
92894,66436
92895,66437
92896,66437
92897,66437
92898,66437
92899,66438
92900,66438
92901,66440
92902,66440
92903,66440
92904,66440
92905,66440
92906,66444
92907,66444
92908,66444
92909,66444
92910,66444
92911,66444
92912,66444
92913,66445
92914,66445
92915,66445
92916,66445
92917,66446
92918,66446
92919,66446
92920,66446
92921,66446
92922,66447
92923,66448
92924,66448
92925,66448
92926,66449
92927,66449
92928,66449
92929,66449
92930,66449
92931,66449
92932,66449
92933,66450
92934,66450
92935,66450
92936,66450
92937,66450
92938,66450
92939,66450
92940,66450
92941,66450
92942,66450
92943,66450
92944,66455
92945,66456
92946,66456
92947,66456
92948,66457
92949,66458
92950,66459
92951,66460
92952,66460
92953,66460
92954,66460
92955,66460
92956,66460
92957,66460
92958,66460
92959,66460
92960,66460
92961,66460
92962,66460
92963,66460
92964,66460
92965,66460
92966,66460
92967,66460
92968,66460
92969,66460
92970,66460
92971,66460
92972,66460
92973,66460
92974,66460
92975,66463
92976,66463
92977,66464
92978,66465
92979,66465
92980,66465
92981,66465
92982,66465
92983,66466
92984,66468
92985,66469
92986,66469
92987,66470
92988,66470
92989,66470
92990,66470
92991,66470
92992,66470
92993,66470
92994,66470
92995,66470
92996,66470
92997,66470
92998,66470
92999,66470
93000,66473
93001,66473
93002,66473
93003,66473
93004,66473
93005,66473
93006,66473
93007,66473
93008,66475
93009,66475
93010,66475
93011,66475
93012,66475
93013,66475
93014,66476
93015,66476
93016,66476
93017,66477
93018,66477
93019,66477
93020,66477
93021,66477
93022,66478
93023,66478
93024,66478
93025,66478
93026,66478
93027,66478
93028,66478
93029,66478
93030,66478
93031,66478
93032,66478
93033,66478
93034,66478
93035,66478
93036,66478
93037,66478
93038,66478
93039,66478
93040,66478
93041,66478
93042,66478
93043,66478
93044,66478
93045,66479
93046,66480
93047,66480
93048,66480
93049,66480
93050,66480
93051,66480
93052,66480
93053,66480
93054,66480
93055,66480
93056,66480
93057,66480
93058,66480
93059,66482
93060,66482
93061,66484
93062,66484
93063,66484
93064,66485
93065,66485
93066,66486
93067,66486
93068,66486
93069,66486
93070,66486
93071,66486
93072,66488
93073,66489
93074,66490
93075,66490
93076,66490
93077,66490
93078,66490
93079,66490
93080,66490
93081,66490
93082,66490
93083,66490
93084,66490
93085,66490
93086,66490
93087,66490
93088,66490
93089,66490
93090,66490
93091,66490
93092,66494
93093,66495
93094,66496
93095,66496
93096,66496
93097,66499
93098,66499
93099,66499
93100,66499
93101,66550
93102,66550
93103,66550
93104,66550
93105,66550
93106,66550
93107,66550
93108,66550
93109,66550
93110,66550
93111,66550
93112,66550
93113,66550
93114,66550
93115,66550
93116,66553
93117,66553
93118,66553
93119,66556
93120,66563
93121,66563
93122,66580
93123,66580
93124,66580
93125,66580
93126,66580
93127,66580
93128,66580
